"the cool tzinga-reebok t-shirt is back on the block...
just use your initials to say what you could do in five hours. and the wittiest answers win",1325767614,129,1,132,2012-01-05 18:16:54,photo,added_photos
"dirty politics, another cricket controversy and of course, the 5-hour charge",1325743860,5,5,104,2012-01-05 11:41:00,photo,added_photos
let's ride!,1325686969,12,0,186,2012-01-04 19:52:49,photo,added_photos
i don't usually look for material about these (honorable) beverage giants but they just keep putting it out there...,1325673571,11,0,124,2012-01-04 16:09:31,link,shared_story
public displays of affection. warmth. energy.,1325600094,10,12,167,2012-01-03 19:44:54,photo,added_photos
"if you don't like the bus-driver, don't take the bus

you're welcome...",1325581505,5,0,168,2012-01-03 14:35:05,photo,added_photos
the energy cult,1325529716,9,2,181,2012-01-03 00:11:56,photo,added_photos
the night. the highway. the energy.,1325437005,21,1,207,2012-01-01 22:26:45,photo,added_photos
"... and what about your resolution? 
without getting into the (un)worthiness of it, i'll say, may the energy be with you...",1325408054,20,14,218,2012-01-01 14:24:14,photo,added_photos
"so fellas, have a good one..

a couple of hours ahead of time, but thats just because I hope you aren't hanging around fb at 12",1325349026,11,1,137,2011-12-31 22:00:26,photo,added_photos
"mix me a vodka-tzinga... will you, dear molotov?",1325251751,25,2,180,2011-12-30 18:59:11,photo,added_photos
"sufficiently late in the night for spooky/ horror stories..
anybody out there?",1325196613,8,2,87,2011-12-30 03:40:13,photo,added_photos
"such turbulence, I tell you...",1325170970,16,0,137,2011-12-29 20:32:50,photo,added_photos
on marketing...,1325154306,8,3,122,2011-12-29 15:55:06,photo,added_photos
"so, sunny leone trumps katrina kaif, sachin tendulkar and anna hazare (in fact, even with all three put together) in terms of search volumes from the country in december...

tragicomic, truly...",1325088978,27,16,150,2011-12-28 21:46:18,photo,added_photos
intent. action. energy,1325068487,10,2,129,2011-12-28 16:04:47,photo,added_photos
day. night. blurring of lines. energy.,1325015678,16,2,95,2011-12-28 01:24:38,photo,added_photos
"most days, when i want to watch absurd tv, i turn to pogo (or bigg boss)- but today dd loksabha has cracked it",1324995276,19,1,122,2011-12-27 19:44:36,photo,added_photos
flights of fancy...,1324917014,17,1,156,2011-12-26 22:00:14,photo,added_photos
"guitar riff. quiz. energy
get these five metal songs, and the bands...",1324899376,63,0,112,2011-12-26 17:06:16,photo,added_photos
there might be some grass on that melbourne pitch but I hope msd wins the toss and decides to bat first- what's your call?,1324840697,22,0,86,2011-12-26 00:48:17,photo,added_photos
"spreading the good cheer,
fighting the good fight...",1324811959,24,1,134,2011-12-25 16:49:19,photo,added_photos
sunday morning. vagueness. energy.,1324791627,10,0,109,2011-12-25 11:10:27,photo,added_photos
"""lets be naughty, and save santa the trip""",1324751624,17,1,134,2011-12-25 00:03:44,photo,added_photos
quiz for the well traveled- which city is this?,1324726765,61,2,117,2011-12-24 17:09:25,photo,added_photos
"the (somewhat) dangerous, yet intriguing bartender likes to play with olives, vodka and, of course, tzinga- a fine friday evening, I say...

and, how's yours, my friend?",1324656508,51,4,139,2011-12-23 21:38:28,photo,added_photos
"am chilling, already. are you?",1324628479,28,1,121,2011-12-23 13:51:19,photo,added_photos
late night. EPL. energy,1324587340,26,0,84,2011-12-23 02:25:40,photo,added_photos
alternate reality. multiple alternate realities. energy.,1324562044,36,3,126,2011-12-22 19:24:04,photo,added_photos
mornings are a good time to check where are we heading. scoresheet for the blackberry contest updated.,1324349268,26,1,94,2011-12-20 08:17:48,photo,added_photos
1:03 am and all's well...,1324323291,21,4,143,2011-12-20 01:04:51,photo,added_photos
rebels. conformists. energy.,1324285643,12,0,100,2011-12-19 14:37:23,photo,added_photos
"on the road, again...",1324231546,41,2,156,2011-12-18 23:35:46,photo,added_photos
'sup mates... duly energized for the saturday evening?,1324134468,41,3,137,2011-12-17 20:37:48,photo,added_photos
work/ studies. life. balance. energy.,1324104763,11,2,95,2011-12-17 12:22:43,photo,added_photos
lots to do. not much to do. energy.,1324023433,22,4,84,2011-12-16 13:47:13,photo,added_photos
"the dark, moonless midnight- what an odd time to be fishing
there was a bet to win, and (what else) but honor to keep
so he stood... still, quiet, patient, peaceful... yet struggling
but the fish... had had a good meal, and were well asleep",1323978840,21,3,62,2011-12-16 01:24:00,photo,added_photos
"here comes the super fan 4 contest fellowmen - blackberry up for grabs, with 15th Jan being the last date. those who have been playing the last 3 rounds, this one is a bit different - read the rules people, a quick glance on the above picture should do.  game on.",1323948929,55,1,91,2011-12-15 17:05:29,photo,added_photos
"for the simple reason that so many have said it...
tzinga la la hu
tzinga la la hu",1323939902,8,1,97,2011-12-15 14:35:02,photo,added_photos
"metal. rest of music. energy.
what's your gig? why?",1323862610,10,0,104,2011-12-14 17:06:50,photo,added_photos
"you know, that regular career advice, ""follow your dreams"", may be well off the mark sometimes....",1323852433,16,1,55,2011-12-14 14:17:13,photo,added_photos
"the question, ""which movie is this?"" is easy... too easy
so, the question is ""what would be the name of this movie if it had a little extra energy?""
(may the funniest one win...)",1323790182,48,1,88,2011-12-13 20:59:42,photo,added_photos
wanting to change the world. changing the world. energy.,1323774999,11,4,82,2011-12-13 16:46:39,photo,added_photos
"so, even as man city leads chelsea early on, i am backing the blues- what about you?",1323720675,16,1,43,2011-12-13 01:41:15,link,shared_story
"anna. birthday. energy.
wishing Rajinikanth a very happy birthday and so...
this quiz- which are the four movies shown here?",1323693192,157,2,102,2011-12-12 18:03:12,photo,added_photos
aint no mountain high enough...,1323676431,15,1,101,2011-12-12 13:23:51,photo,added_photos
"and we have a winner. drums and rolls. Arjun Rai, send in your details to tzinga@hectorbeverages.com",1323539325,211,1,68,2011-12-10 23:18:45,photo,added_photos
"saturday evening, survival-energy tip: 
if a strange, ferocious creature is after you, run...
as fast as you can, really",1323522874,487,3,125,2011-12-10 18:44:34,photo,added_photos
"""been there. done that. twice""
if you like such stuff, you would love this site- i say ""this site"" because i don't use the s-word here. go figure
ps: its another contest, silly...",1323443189,729,2,66,2011-12-09 20:36:29,link,shared_story
the trio is keeping a close watch. play on.,1323426196,544,2,79,2011-12-09 15:53:16,photo,added_photos
"of all the mad men around, there's none quite like our man Virender Sehwag",1323412820,146,12,111,2011-12-09 12:10:20,photo,added_photos
"to be, and be nothing but light in the dark",1323363987,330,23,104,2011-12-08 22:36:27,photo,added_photos
being weird. being absurd. energy.,1323347209,308,21,83,2011-12-08 17:56:49,photo,added_photos
"4:13am, most would call it morning but thats just semantics. why don't you sleep now, all-nighting ninja?",1323297942,303,19,72,2011-12-08 04:15:42,link,shared_story
"quiz. movie. energy.
tell me, which movie is this inspired by?",1323263806,85,25,101,2011-12-07 18:46:46,photo,added_photos
"live free. die hard. energy. 
so, what's your message to those planning to ""censor"" the internet?",1323245032,130,26,78,2011-12-07 13:33:52,photo,added_photos
"if you are still up, you deserve a good joke (okay okay, let's just keep it at joke)",1323123125,526,33,90,2011-12-06 03:42:05,photo,added_photos
"energy ninja, 1:47 am",1323116255,80,14,61,2011-12-06 01:47:35,photo,added_photos
we are approaching the D day. good time to take a note of the scores.,1323106352,185,14,71,2011-12-05 23:02:32,photo,added_photos
"metal. heavy metal. energy.
(easy quiz, but only if you're into metal... so, the question really is, are you?)",1323080837,167,20,79,2011-12-05 15:57:17,photo,added_photos
"graphical-energy-editorial#4
looking for the smartest one-liner (in 2,3 or 5 words only) for tzinga, given this graph",1323068047,314,11,64,2011-12-05 12:24:07,photo,added_photos
5-hour charge on the highway- the sunday night getaway (and loud message to monday morning- bring it on),1323024378,119,15,86,2011-12-05 00:16:18,photo,added_photos
sunday afternoon. introspection. energy.,1322998354,201,12,101,2011-12-04 17:02:34,photo,added_photos
"so, what we have established so far:
tzinga gives 5-hour charge (but what you do with is is entirely upto you)",1322913443,62,12,94,2011-12-03 17:27:23,photo,added_photos
"graphical-energy-editorial#3
what would you say is a (human) ""thing"" that requires low energy and low emotional stability?",1322897919,331,16,80,2011-12-03 13:08:39,photo,added_photos
"energy ninja, 3.33am",1322863373,97,11,66,2011-12-03 03:32:53,photo,added_photos
friday evening. romance. energy.,1322832702,277,25,125,2011-12-02 19:01:42,photo,added_photos
in the glorious spirit of 5-hour charge (but what you do with is is entirely upto you),1322819081,47,19,67,2011-12-02 15:14:41,photo,added_photos
"graphical-energy-editorial#2
in these restless times, which cause would you want energized? 
what's the one thing that has a strong logical defense, but is low on energy?",1322807708,99,18,69,2011-12-02 12:05:08,photo,added_photos
poise@1.58 am,1322771360,68,14,65,2011-12-02 01:59:20,photo,added_photos
"graphical-energy-editorial#1
(yes, this will be a series, and yes- i will now ask a question, who is the best example of high talent- low energy, according to you?)",1322727098,82,19,81,2011-12-01 13:41:38,photo,added_photos
nameless alley. secret handshake. energy transfer.,1322682013,46,2,64,2011-12-01 01:10:13,photo,added_photos
"people are strange, the police stranger still...
(hoping to keep those harassed couples energized)",1322669546,82,24,105,2011-11-30 21:42:26,photo,added_photos
"horsing around...
(and while at it, time for a silly game- what should happen in the next frame...)",1322640381,46,12,75,2011-11-30 13:36:21,photo,added_photos
"i know you want to,
jump up in the air and stay there...",1322593282,51,11,74,2011-11-30 00:31:22,photo,added_photos
"awesome, and then some",1322574590,19,1,74,2011-11-29 19:19:50,photo,shared_story
"on superfan #3, we are now entering the business end of the contest... this is what it looks like people, for now. that blackberry goes out on the 10th of december. 
also, request to the judges to chip in with what they're looking at",1322545468,36,4,52,2011-11-29 11:14:28,photo,added_photos
"our, extremely weird, marketing guys want to know, who's your favorite character from Sholay? and why?
a. jai
b. hariram nai
c. mausie
d. _________ (any other)
and yes, they are going to give away that reebok tee for the funniest answer",1322488022,117,3,74,2011-11-28 19:17:02,photo,added_photos
"""we didn't start the fire...""",1322466231,52,15,98,2011-11-28 13:13:51,photo,added_photos
analytically awake...,1322424421,13,1,72,2011-11-28 01:37:01,photo,added_photos
live music. arson. energy.,1322342352,22,1,78,2011-11-27 02:49:12,photo,added_photos
green. purple. energy.,1322301553,24,2,90,2011-11-26 15:29:13,photo,added_photos
the very late night roll call- why're you up so late?,1322256389,25,0,60,2011-11-26 02:56:29,photo,added_photos
mischief. mayhem. energy.,1322205696,40,4,86,2011-11-25 12:51:36,photo,added_photos
"as Sachin Tendulkar gets to 94, i hope he gets there and this whole fuss about his 100th 100 can end...",1322195585,34,3,61,2011-11-25 10:03:05,photo,added_photos
if you're in the matrix then I am in the matrix,1322158155,29,2,82,2011-11-24 23:39:15,photo,added_photos
"so, the blackberry for the second edition of superfan was (duly) handed out- congratulations, one more time, to tanmeet.

superfan#3 rolls on... let it rip, good people",1322138272,47,0,93,2011-11-24 18:07:52,video,shared_story
"seems to be the season for exams. go out swinging, my friends. and remember, this too shall pass...",1322111535,15,1,69,2011-11-24 10:42:15,photo,added_photos
"this kolaveri thing is everywhere...
why is it rocking so? (i know not, but i am louvving it)",1322058631,17,20,102,2011-11-23 20:00:31,photo,added_photos
"a tough quiz, I tell you... what would be the best name for this bar? (something apt, something funny)",1322047674,111,2,67,2011-11-23 16:57:54,photo,added_photos
"the pretty-easy-quiz-if-you-watch-enough-tv is here
four funny men quoted here- name them all, first and that tee-shirt is yours
not to mention, good points in superfan#3 (that blackberry contest)",1321964158,38,0,60,2011-11-22 17:45:58,photo,added_photos
"5-hour charge- yes
shark repellent- well, no",1321935254,15,1,85,2011-11-22 09:44:14,photo,added_photos
"no, i cant help you uncomplicate relationships...
but may i interest you in the 5-hour charge?",1321898793,12,1,56,2011-11-21 23:36:33,photo,added_photos
"now playing your song. 
oh, remind me again... which one is your lazy sunday afternoon song?",1321776021,9,14,112,2011-11-20 13:30:21,photo,added_photos
the really tough friday evening quiz- name this pub..,1321626020,22,0,93,2011-11-18 19:50:20,photo,added_photos
day-trippin',1321607699,18,2,73,2011-11-18 14:44:59,photo,added_photos
"some news stories stink. this is one such. you can smell the stench, can't you?",1321588889,3,0,32,2011-11-18 09:31:29,link,shared_story
"""you've jumped off a perfectly good airplane, johnny. how does it feel?""",1321513586,15,1,72,2011-11-17 12:36:26,photo,added_photos
"I know too many weird people, I think... do you? (and, yes- small quiz in there- which rockstar is being quoted in that last pane?)",1321446225,24,0,55,2011-11-16 17:53:45,photo,added_photos
"if you are true in your search for ""interesting"" news, the universe seems to conspire to get you something, indeed..",1321424542,15,0,63,2011-11-16 11:52:22,link,shared_story
"but all of this is light as trifles, in a drama that gets more... erm, well, dramatic by the day",1321380020,8,2,87,2011-11-15 23:30:20,photo,added_photos
"he anyway had the ""voice"" and now this...
people, are you prepared to live the rest of your lives in the Age of Himesh?",1321296275,146,1,50,2011-11-15 00:14:35,link,shared_story
the (somewhat) tough bollywood quiz...five movies in here- can you get them?,1321271658,128,0,69,2011-11-14 17:24:18,photo,added_photos
"in the spirit of stick-your-tongue-out-at-the-monday-morning...

and also, of course, a little (rather easy) quiz- which band is referred to 'ere?",1321239111,30,2,69,2011-11-14 08:21:51,photo,added_photos
sunday afternoons are great for just hanging out...,1321170892,38,11,122,2011-11-13 13:24:52,photo,added_photos
"Tom Cruise I ""chattan"" too...",1321123704,18,0,55,2011-11-13 00:18:24,link,shared_story
"still cant get over Salman Khan studying Nuclear physics. so, here is our first little quiz in superfan#3 
(this pic refers to 2 bollywood movies, 1 hollywood movie and 4 scientists- get all of them first and get a gorgeous Reebok tee-shirt)",1321100450,73,3,85,2011-11-12 17:50:50,photo,added_photos
"superfan#3 is here- new, improved and all that...",1321087192,50,0,91,2011-11-12 14:09:52,photo,added_photos
"""everybody cool! this is a robbery...""",1321000398,48,4,124,2011-11-11 14:03:18,photo,added_photos
so we come to the close of round two of superfan contest. the trio is out with their decision. Tanmeet Thukral sits up right at the top of the scoresheet and is the winner who takes home the blackberry.,1320952202,50,0,67,2011-11-11 00:40:02,photo,added_photos
mythologies. mixed up.,1320914472,39,0,83,2011-11-10 14:11:12,photo,added_photos
"i think it would make sense for the Barack Obama administration to keep a watch on Salman Khan, instead of focusing all their energy on Nuclear facilities in Iran",1320905695,119,1,104,2011-11-10 11:44:55,link,shared_story
heave men! heave!,1320849798,89,0,131,2011-11-09 20:13:18,photo,added_photos
"see, if you're 20 or thereabouts and your love life sucks... rest assured in the knowledge that as you grow older a larger pool of people is going to be ""available""
so, the power of probability is with you, my friend",1320818026,127,2,56,2011-11-09 11:23:46,photo,added_photos
"a full rich day in dapper delhi today, friday it's beaming bangalore..",1320777655,23,1,83,2011-11-09 00:10:55,photo,added_photos
the trip goes tropical..,1320731814,40,3,119,2011-11-08 11:26:54,photo,added_photos
"so, a quick recap of the story so far...
for tomorrow starts a new chapter",1320688614,73,2,87,2011-11-07 23:26:54,photo,added_photos
"that quintessential bollywood question, ""which khan is the biggest star?"" 
getting google to shed some light (maths the way... aha, aha)",1320661276,51,1,61,2011-11-07 15:51:16,photo,added_photos
"the regular zero-relevance question- which is your favorite bollywood cop movie? 
a. Dabangg
b. Singham
c. Zanjeer
d. ______",1320649953,58,1,88,2011-11-07 12:42:33,photo,added_photos
"sunday mornings, when I take my horse for a spin, people look at me funny..",1320559097,59,4,98,2011-11-06 11:28:17,photo,added_photos
"life, or something like it...",1320482691,36,2,87,2011-11-05 14:14:51,photo,added_photos
"i will just come out and say it- am rather bored of the discussion on sachin's 100th 100. i mean i love him (who wouldn't) and all but the build-up has gone on for too long...
if he gets it great, and if he doesn't that wouldn't mean his record would become ordinary",1320469483,41,3,64,2011-11-05 10:34:43,link,shared_story
"to those of you who are in the middle of exams, from the rest of us who have been there- good luck, and remember, this too shall pass...",1320433992,57,11,73,2011-11-05 00:43:12,photo,added_photos
"the really tough soccer quiz is here- so, attached pic represents six teams' nicknames
can you get all six? it may take some doing even if you resort to google.. 
(lots of points for the blackberry contest and reebok t-shirts to be won outright)",1320403498,70,1,48,2011-11-04 16:14:58,photo,added_photos
"score sheet for the blackberry contest is updated. so some new names have zoomed to top 6 positions in a day. doesn't it make you wonder, what is it that the trio of ginseng, guarana and taurine looking for?",1320396605,35,0,39,2011-11-04 14:20:05,status,mobile_status_update
"a lively night tonight- and no prizes (for once) for guessing why...
and how goes your all-nighter, my all nighting ninja?",1320349799,20,0,56,2011-11-04 01:19:59,photo,added_photos
"one of the (unintended, yet delightful) benefits of the new flavor is that i may be able to have my own department for tic-tac-toe (dttt)

can you think of another such?",1320332954,17,0,53,2011-11-03 20:39:14,photo,added_photos
"in the grand tradition of goofy videos- a pink floyd trip, set to queens (funny like that)",1320310011,11,11,53,2011-11-03 14:16:51,video,shared_story
"once a while its good to glance at the scoreboard!

scores for the blackberry superfan contest have been updated.",1320301578,28,1,45,2011-11-03 11:56:18,photo,added_photos
"that leo messi is a great player is a given, but there are other great players who get missed in that shadow all too frequently- so, i am rooting for forlan, will settle for suarez for this year's golden ball
who's your pick?",1320235620,20,1,47,2011-11-02 17:37:00,link,shared_story
a new day!,1320204412,20,2,67,2011-11-02 08:56:52,photo,added_photos
"its past 2am on a tuesday night/ wednesday morning- if you're still up, i think you would get this one... right?",1320180020,18,2,44,2011-11-02 02:10:20,photo,added_photos
"""ready your breakfast (lunch?) and eat hearty... for tonight, we dine in hell!""",1320137711,68,1,61,2011-11-01 14:25:11,photo,added_photos
some big news hidden away in this picture...can you figure?,1320124332,24,0,38,2011-11-01 10:42:12,photo,added_photos
"the graffiti people have struck again- this time on the st stephens wall (smack opposite delhi school of economics)
once again- kids! leave 'em walls alone...",1320031796,9,0,45,2011-10-31 08:59:56,photo,added_photos
"the math of the relationship chat (frequency: daily, invariably)",1320002736,18,3,53,2011-10-31 00:55:36,photo,added_photos
"big congratulations to vettel on winning the first indian grand prix. red bull racing is a great f1 team, no doubt. however, when it comes to energy drinks...",1319977239,25,14,136,2011-10-30 17:50:39,photo,added_photos
just your regular four-armed levitating man,1319883244,7,1,71,2011-10-29 15:44:04,photo,added_photos
"if 50+ of you tell me to, i will go and subject myself to damadam, over the weekend (introducing my masochistic side, people)... so, go? no go?",1319865729,22,2,46,2011-10-29 10:52:09,video,shared_story
"the strange thing about a metallica concert being cancelled, due to security(?) reasons is that given some totally hardcore songs- it seems amazingly, well, sissy in contrast",1319823037,15,0,45,2011-10-28 23:00:37,video,shared_story
"dogs have traditionally/ historically ""loved poles"", right? 
so, no surprise that this fella was gunning for the pole position here...",1319800655,7,0,29,2011-10-28 16:47:35,link,shared_story
wondering whether this is a good time to write a review of ra-one or should i wait for more of you to see it? what say?,1319780113,35,16,99,2011-10-28 11:05:13,video,shared_story
hey kids! leave 'em walls alone..,1319727189,15,2,69,2011-10-27 20:23:09,photo,added_photos
"so fellas, did i tell you about the new contest- the one that's now on, in parallel to the superfan (so many contests- we must be living in very competitive times)",1319714883,9,2,36,2011-10-27 16:58:03,link,shared_story
"so, this one's all over the news today. the question is, what would you have done if you were in the 20-year-old girl's situation? 
a. dumped the debt-ridden boyfriend- ""he should handle his own mess""
b. tried to help him, even doing something illegal, short of kidnapping/ murder
c. would do what this girl did, especially if the cousin in question was an annoying one
d. none of the above but ______________________

",1319697414,12,1,35,2011-10-27 12:06:54,link,shared_story
"surrealism. or, just some random trip...anyway, something about this picture ""clicked""",1319387716,31,0,48,2011-10-23 22:05:16,photo,added_photos
"just your regular, down-to-earth superhero...",1319354186,18,1,49,2011-10-23 12:46:26,photo,added_photos
the cat has a front row seat at the pigeon-pride-parade now...,1319252084,25,0,37,2011-10-22 08:24:44,status,mobile_status_update
"love is, well, complicated mostly- hate's easy, hate's pure...
so, whom do you hate most, and why?",1319227828,34,0,42,2011-10-22 01:40:28,status,mobile_status_update
we would be at IIT Delhi again. this time for something big and energetic.,1319179149,31,2,41,2011-10-21 12:09:09,photo,added_photos
"and, our fellows looking good for more vengeance tonight http://www.espncricinfo.com/india-v-england-2011/engine/current/match/521220.html rahane looking good",1319120013,122,2,43,2011-10-20 19:43:33,photo,added_photos
"like any two tough guys, arnold and I have a lot of mutual respect...",1319118993,44,1,36,2011-10-20 19:26:33,photo,added_photos
"so people, have you gone through xkcd yet? funny, i tell you
go on, click, click ",1319085196,10,0,27,2011-10-20 10:03:16,link,shared_story
"some nights, around midnight, i feel the beat and it feels right
tonight, my all-nighting comrade, seems to be one such night",1319049471,35,3,34,2011-10-20 00:07:51,photo,added_photos
ah! calcutta...,1319016235,46,12,115,2011-10-19 14:53:55,photo,added_photos
"i wonder why do these weather news reporters always call it ""partly cloudy"". why not ""partly sunny""?",1318960654,35,2,33,2011-10-18 23:27:34,photo,added_photos
"so those who do not know about us, we are the judges of the Tzinga SuperFan Contest. we flag the SuperFan II contest open. the d day this time is the 10th of Nov. more about the contest at http://www.facebook.com/Tzinga?sk=app_202641663099561

remember we the judges have the last word (and all words before and after it!)

game on people!",1318831500,113,1,37,2011-10-17 11:35:00,photo,added_photos
"public speaking can be so trippy, i tell you",1318691246,9,0,60,2011-10-15 20:37:26,photo,added_photos
"when vivek oberoi says, ""i am using my success in bollywood to..."", how does one respond? how would you?",1318661131,18,0,14,2011-10-15 12:15:31,link,shared_story
"okay, friday night- time for roll call...
are you up, my all-nighter comrade?",1318622812,34,0,32,2011-10-15 01:36:52,status,mobile_status_update
"the vengeance series, is underway 
http://www.espncricinfo.com/india-v-england-2011/engine/current/match/521218.html",1318614625,13,3,68,2011-10-14 23:20:25,photo,added_photos
"goofy video, but it's cool to be in a video anyway-goofy or not",1318596359,11,2,31,2011-10-14 18:15:59,video,shared_story
self-portrait in the intellectual get-up (and no damage to any ear whatsoever),1318362262,7,1,39,2011-10-12 01:14:22,photo,added_photos
"so, this round of the superfan goes to sunshine! congratulations, a performance of artistic flair and consistency. for the blackberry to move to you, drop in a mail to tzinga@hectorbeverages.com",1318309749,31,0,30,2011-10-11 10:39:09,status,mobile_status_update
"single star, glorious, visible from my window
i find an old blog, that i enjoyed reading once
the unseen tv makes sounds i recognize not",1318275963,5,1,36,2011-10-11 01:16:03,photo,added_photos
"in the spirit of keeping it real... (so, can you fine folks come up with more such?)",1318252817,102,0,39,2011-10-10 18:50:17,photo,added_photos
the cult of the all-nighting ninja,1318186079,146,0,32,2011-10-10 00:17:59,photo,added_photos
"on most days, I would think of oxford as a pretty cool place to be at, and then, there are days when such stuff happens...",1318175796,34,0,52,2011-10-09 21:26:36,link,shared_story
what's happening late nighters ?,1318099851,52,0,42,2011-10-09 00:20:51,photo,added_photos
"strange drives through random roads- welcome, weekend",1318014356,41,0,23,2011-10-08 00:35:56,photo,added_photos
"good evening, nocturnal friend
good evening, you all-nighting ninja",1317929727,126,1,45,2011-10-07 01:05:27,photo,added_photos
"""i am at two with nature""
~woody allen (probably on one of his more neurotic days)",1317896605,10,0,21,2011-10-06 15:53:25,photo,added_photos
"and, one-more-thing, well played steve- here's to a legend...",1317868600,18,11,30,2011-10-06 08:06:40,video,shared_story
"all 5-hour stories aren't as interesting as mine- case in point, this link. click ahead only if you've been on a quest to find the most boring ""news"" article, only if you are willing to completely write off (upto) two minutes of your life, only if...",1317818824,11,0,20,2011-10-05 18:17:04,link,shared_story
"i am all for neatness and efficiency. so the scoresheet of blackberry contest would be updated on the tab ""SuperFan Scoresheet"".",1317800421,11,0,24,2011-10-05 13:10:21,status,mobile_status_update
As the score stands at end of round 2 at 4:30 AM.,1317773414,14,0,15,2011-10-05 05:40:14,photo,added_photos
"pulling an all-nighter on a tuesday night?

what are you? 
the all-nighting ninja?",1317754137,18,0,34,2011-10-05 00:18:57,photo,added_photos
"so to bring a little order in the house and separate men from boys, here is the scoresheet for the blackberry contest. This would be updated every 5 hours.",1317747836,8,0,16,2011-10-04 22:33:56,photo,added_photos
"now playing live at cafe buddy's- delhi metro is energized, people...",1317728361,3,0,46,2011-10-04 17:09:21,photo,added_photos
"any basketball fanatics in ncr? 
so, these coaches from orlando magic (yes, the nba team) are in india- and i could get you a session with them on the 10th of october- if you're up for it, comment here and we will figure it out",1317707745,39,0,16,2011-10-04 11:25:45,photo,added_photos
"its mostly consumers who get to judge brands. 
so, in the spirit of ""inquilab-zindabad"" tzinga will be judging you- depending on all funny that happens here on the wall, there's some serious stuff for the taking (including a blackberry) http://www.facebook.com/Tzinga?sk=app_202641663099561 
let the games begin...",1317617249,9,0,27,2011-10-03 10:17:29,link,shared_story
"when I get to the future, things may be different- all love and peace, and no wars.... also, there may be no rakhi sawant, nor simi garewal",1317564756,5,1,30,2011-10-02 19:42:36,photo,added_photos
"these nine days, if you spot a chicken smiling with delirious joy- you don't need to wonder why...",1317532376,5,1,34,2011-10-02 10:42:56,photo,added_photos
"if you knew that tonight would be the night the ""music died"", which song(s) would make it to your playlist?",1317487656,15,1,30,2011-10-01 22:17:36,photo,added_photos
"now, shocking news coming from our corporate espionage department: the cola giants are brainwashing their armies of goons against me",1317445355,10,0,31,2011-10-01 10:32:35,photo,added_photos
is there anybody out there? (not asleep ie),1317416892,26,0,48,2011-10-01 02:38:12,status,mobile_status_update
"having a pretty good time of it all at the hindu college fest- bacchanalia, 2011",1317381559,7,0,27,2011-09-30 16:49:19,photo,added_photos
here's a note to all of you (to establish my noble intent)- please don't (DON'T) go out and rob banks,1317357517,2,0,15,2011-09-30 10:08:37,link,shared_story
"in five hours, it will be 0415 hours- whoever is up now and up then is in for a little token of my ""louve"", a comment now and a comment then is all I am looking for- just write ""up"" if nothing specific comes to mind",1317318754,17,0,23,2011-09-29 23:22:34,photo,added_photos
"see, as a provider of 5-hour charge, I can't be accountable for what people do in those 5 hours. right? (a point I have been trying to explain to these santa cruz cops)",1317267671,7,0,14,2011-09-29 09:11:11,link,shared_story
'sup doc?,1317191109,2,0,29,2011-09-28 11:55:09,photo,added_photos
"so, what's your all time-favorite 'bakar' topic- share, share- and if it ""works"" for me (rather whimsical, yes), a copy of this month's sports illustrated magazine is coming your way (just like that)",1317136163,7,0,30,2011-09-27 20:39:23,photo,added_photos
"so, I got a call from the cops in houston- as they assumed that this man must have been on tzinga. you know, because of my being the 5-hour charge energy drink...",1317107018,0,0,15,2011-09-27 12:33:38,link,shared_story
"""its time to make yourself proud and everybody else a little nervous""- joey, from some blog",1317008141,0,0,19,2011-09-26 09:05:41,status,mobile_status_update
"sunday, 10ish in the pm- I grasp at the last remains of the weekend and feel them slipping through. soon it will be monday again. this my friends is deja.....wait for it....vu",1316968492,2,0,11,2011-09-25 22:04:52,photo,added_photos
"some bosses are idea-thieves, or is idea-robbers more appropriate?",1316861110,2,0,24,2011-09-24 16:15:10,photo,added_photos
"sales guys here, and all across actually, are absolutely dejected because shoaib akhtar has emerged as the best sales guy, in the world... apparently",1316842611,3,0,19,2011-09-24 11:06:51,link,shared_story
"first iit delhi, now st stephens- is it me or has it gotten very ""festy"" in new delhi?

have a great capricio, my stephenian friends",1316779687,10,0,33,2011-09-23 17:38:07,photo,added_photos
"its not that i saw mansur ali khan pataudi play
but its, also, not that the young have to be ignorant of the past

well played tiger- here's to a leader of men 
(the old cricketer has left the crease)",1316755903,3,0,31,2011-09-23 11:01:43,video,shared_story
proud (ahem! ahem!) to be energizing IIT Delhi's Youth Festival- Speranza 2011,1316683890,5,3,21,2011-09-22 15:01:30,photo,added_photos
"this question is a nod to russel boy (love him, by the by the by):
on a scale of 1 to 10, how much do you love bollywood? why?

(10 being max, 1 being I-hate-it-as-much-as-i-hate-politicians)",1316673746,12,0,23,2011-09-22 12:12:26,link,shared_story
"to quote napolean, ""tzinga is an awesome energy drink""",1316589260,3,0,22,2011-09-21 12:44:20,photo,added_photos
"these anti-ragging signs in college canteens seem too intense- talking of prosecution/ imprisonment.
so, what's your take on ragging? in one word...or maybe three?",1316547363,8,0,17,2011-09-21 01:06:03,photo,added_photos
"here is to the winner of this round of 5 hour. Congratulations ankit garg. next 5 hour winner,after 5 hours!!",1316476487,28,0,21,2011-09-20 05:24:47,status,mobile_status_update
"the best energy drink for 5-hour charge (and when I use the term world, I mean the world- not just this third rock from the sun)",1316455017,11,0,30,2011-09-19 23:26:57,photo,added_photos
